epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,1621.3,1.1968,0.63164,1.03423,0.71516,0.75681,0.80435,0.44125,1.54066,0.7542,1.19557,0.00832349,0.00832349,0.00832349
29,1679.47,1.1843,0.62443,1.02974,0.81691,0.70847,0.81086,0.45141,1.5225,0.75216,1.1961,0.00820525,0.00820525,0.00820525
30,1737.2,1.17724,0.62258,1.02822,0.67633,0.77116,0.79782,0.43496,1.55828,0.75032,1.20566,0.00808389,0.00808389,0.00808389
31,1796.09,1.17352,0.61807,1.02411,0.72941,0.73844,0.81707,0.44979,1.54289,0.76164,1.20024,0.00795954,0.00795954,0.00795954
32,1854.81,1.1695,0.61567,1.02478,0.65085,0.79842,0.79689,0.44429,1.51161,0.73769,1.1806,0.00783231,0.00783231,0.00783231
33,1911.39,1.1651,0.61226,1.01887,0.71266,0.74302,0.80657,0.44666,1.53334,0.74318,1.19409,0.00770234,0.00770234,0.00770234
34,1968.43,1.15364,0.60218,1.0172,0.67896,0.8058,0.80551,0.44955,1.50925,0.71677,1.16953,0.00756976,0.00756976,0.00756976
35,2024.81,1.14922,0.59783,1.01549,0.69292,0.79942,0.79162,0.43887,1.51866,0.71871,1.17753,0.00743468,0.00743468,0.00743468
36,2081.71,1.13295,0.59198,1.00706,0.70325,0.75875,0.79896,0.45168,1.52133,0.72774,1.18134,0.00729725,0.00729725,0.00729725
37,2140.6,1.14292,0.58798,1.01469,0.75183,0.78876,0.83123,0.45709,1.50782,0.71318,1.19,0.00715761,0.00715761,0.00715761
38,2197.15,1.13389,0.58541,1.00519,0.77869,0.75028,0.82524,0.44937,1.5121,0.71724,1.18185,0.00701588,0.00701588,0.00701588
39,2254.41,1.13584,0.58243,1.0079,0.71201,0.79957,0.83084,0.46355,1.49534,0.71929,1.17038,0.00687222,0.00687222,0.00687222
40,2319.31,1.12063,0.57713,1.00455,0.76071,0.81245,0.84023,0.46438,1.50211,0.70446,1.17727,0.00672675,0.00672675,0.00672675
41,2378.62,1.11184,0.57425,1.00129,0.76568,0.80231,0.83865,0.46192,1.50792,0.70436,1.18045,0.00657963,0.00657963,0.00657963
42,2440.32,1.10705,0.56697,1.00014,0.78647,0.77597,0.85231,0.47419,1.48656,0.69648,1.17462,0.00643101,0.00643101,0.00643101
43,2496.09,1.10398,0.56573,0.99686,0.76865,0.8114,0.85379,0.48435,1.48271,0.6956,1.17447,0.00628101,0.00628101,0.00628101
44,2552.26,1.10005,0.56141,1.00058,0.76652,0.82943,0.85406,0.46385,1.48701,0.68958,1.17294,0.00612981,0.00612981,0.00612981
45,2608.03,1.09723,0.55603,0.99115,0.76939,0.83467,0.85488,0.47391,1.49724,0.69685,1.17375,0.00597754,0.00597754,0.00597754
46,2663.59,1.08335,0.54987,0.99187,0.79521,0.84774,0.87798,0.49162,1.48475,0.67322,1.17001,0.00582435,0.00582435,0.00582435
47,2719.81,1.08871,0.55351,0.99104,0.81109,0.8442,0.87293,0.49138,1.48373,0.6654,1.17122,0.0056704,0.0056704,0.0056704
48,2775.96,1.07525,0.54496,0.98889,0.80901,0.84513,0.86842,0.48978,1.47195,0.66974,1.16471,0.00551584,0.00551584,0.00551584
49,2832.28,1.07462,0.53835,0.98596,0.84253,0.81924,0.87897,0.49882,1.45811,0.664,1.16096,0.00536081,0.00536081,0.00536081
50,2889.05,1.06345,0.53608,0.97773,0.84739,0.82894,0.88011,0.5006,1.47022,0.66368,1.1591,0.00520548,0.00520548,0.00520548
51,2946.22,1.06542,0.53498,0.98105,0.85473,0.83027,0.89016,0.50564,1.46359,0.66101,1.15939,0.00505,0.00505,0.00505
52,3001.78,1.06183,0.52944,0.9783,0.84502,0.84485,0.89419,0.50907,1.46818,0.65741,1.16564,0.00489452,0.00489452,0.00489452
53,3058.09,1.05441,0.52749,0.97921,0.84664,0.8522,0.89737,0.51208,1.46018,0.65302,1.16499,0.00473919,0.00473919,0.00473919
54,3114.28,1.04643,0.52449,0.97396,0.82579,0.85528,0.88314,0.50406,1.46357,0.66221,1.16748,0.00458416,0.00458416,0.00458416
55,3171.07,1.04657,0.52027,0.97682,0.85592,0.84939,0.87865,0.50378,1.46004,0.65173,1.16597,0.0044296,0.0044296,0.0044296
56,3228.24,1.037,0.51106,0.97268,0.88192,0.85309,0.88938,0.51154,1.44952,0.64868,1.16095,0.00427565,0.00427565,0.00427565
57,3284.8,1.03667,0.51278,0.96975,0.86452,0.86293,0.89096,0.51176,1.45818,0.65168,1.16025,0.00412246,0.00412246,0.00412246
58,3341.27,1.02165,0.50521,0.9658,0.8782,0.85742,0.89872,0.51388,1.46451,0.65352,1.1625,0.00397019,0.00397019,0.00397019
59,3397.91,1.01813,0.50199,0.96537,0.8808,0.85556,0.89814,0.51076,1.46411,0.6538,1.16349,0.00381899,0.00381899,0.00381899
60,3454.71,1.01701,0.50282,0.96577,0.86134,0.8653,0.89618,0.51159,1.46198,0.65409,1.16519,0.00366899,0.00366899,0.00366899
61,3511.78,1.00675,0.49314,0.95939,0.87177,0.85664,0.89603,0.51073,1.46002,0.65393,1.16447,0.00352037,0.00352037,0.00352037
62,3567.41,1.00276,0.49377,0.96106,0.88156,0.84944,0.89304,0.51046,1.45038,0.65138,1.16237,0.00337325,0.00337325,0.00337325
63,3623.19,0.99501,0.48562,0.95938,0.86011,0.85319,0.89115,0.51393,1.44778,0.65322,1.16206,0.00322778,0.00322778,0.00322778
64,3679.46,0.99334,0.48166,0.95473,0.86741,0.85362,0.89405,0.51273,1.44651,0.64898,1.16126,0.00308412,0.00308412,0.00308412
65,3735.46,0.99283,0.48196,0.95708,0.89518,0.83649,0.89549,0.51261,1.44478,0.64775,1.16019,0.00294239,0.00294239,0.00294239
66,3791.49,0.98548,0.4821,0.95126,0.89123,0.83801,0.89976,0.51698,1.44212,0.64823,1.1598,0.00280275,0.00280275,0.00280275
67,3849.73,0.98598,0.47886,0.95404,0.89235,0.8413,0.90321,0.51705,1.43864,0.64884,1.15756,0.00266532,0.00266532,0.00266532
68,3906.91,0.97536,0.47479,0.94861,0.89731,0.8312,0.90253,0.5161,1.43858,0.65152,1.15643,0.00253024,0.00253024,0.00253024
69,3963.46,0.97097,0.47005,0.94843,0.89715,0.83731,0.90123,0.51435,1.44,0.64895,1.15661,0.00239766,0.00239766,0.00239766
70,4020.76,0.96613,0.46549,0.94527,0.90185,0.83505,0.9016,0.51545,1.43663,0.64704,1.15482,0.00226769,0.00226769,0.00226769
71,4077.42,0.96217,0.46582,0.94609,0.89966,0.84601,0.90291,0.51708,1.43599,0.64421,1.15532,0.00214046,0.00214046,0.00214046
72,4133.53,0.96304,0.46434,0.94345,0.90081,0.83996,0.89551,0.51517,1.43554,0.64422,1.15447,0.00201611,0.00201611,0.00201611
73,4189.42,0.95846,0.45983,0.94331,0.9009,0.84888,0.90012,0.51474,1.43606,0.64324,1.15493,0.00189475,0.00189475,0.00189475
74,4245.42,0.95162,0.45798,0.94054,0.88814,0.85358,0.8954,0.51314,1.43863,0.64354,1.15617,0.00177651,0.00177651,0.00177651
75,4301.51,0.95083,0.45233,0.94104,0.89513,0.85445,0.89771,0.51492,1.43807,0.64113,1.15639,0.00166149,0.00166149,0.00166149
76,4357.62,0.93928,0.44929,0.93742,0.89576,0.85813,0.90224,0.51618,1.43715,0.6407,1.15724,0.00154982,0.00154982,0.00154982
77,4413.65,0.93639,0.44711,0.93726,0.89803,0.85298,0.89865,0.51682,1.43654,0.64197,1.15811,0.00144161,0.00144161,0.00144161
78,4469.6,0.93591,0.44752,0.9364,0.8945,0.85251,0.89763,0.51667,1.43604,0.6419,1.15767,0.00133695,0.00133695,0.00133695
79,4525.65,0.92761,0.44261,0.9332,0.88781,0.86222,0.89752,0.51617,1.43651,0.64414,1.15784,0.00123596,0.00123596,0.00123596
80,4581.47,0.92865,0.44624,0.93375,0.88775,0.86139,0.89676,0.51629,1.43617,0.64395,1.15802,0.00113873,0.00113873,0.00113873
81,4637.41,0.9272,0.43979,0.93265,0.88422,0.86287,0.89606,0.51714,1.43544,0.64352,1.15753,0.00104537,0.00104537,0.00104537
82,4693.53,0.91671,0.43414,0.931,0.88398,0.86294,0.89535,0.51524,1.43549,0.64581,1.15748,0.000955951,0.000955951,0.000955951
83,4749.51,0.91889,0.43707,0.93113,0.88338,0.86248,0.8966,0.51502,1.43576,0.64477,1.15764,0.000870577,0.000870577,0.000870577
84,4805.37,0.91094,0.43297,0.92832,0.88234,0.86304,0.89605,0.51608,1.43669,0.64508,1.1576,0.000789327,0.000789327,0.000789327
85,4861,0.90865,0.43071,0.92653,0.8875,0.86176,0.89626,0.51485,1.43693,0.64595,1.15804,0.000712282,0.000712282,0.000712282
86,4916.98,0.90506,0.42877,0.92429,0.88254,0.86596,0.89773,0.51565,1.43633,0.64515,1.15736,0.000639518,0.000639518,0.000639518
87,4973.07,0.90629,0.42954,0.92609,0.8806,0.86917,0.89819,0.51775,1.43606,0.64344,1.15768,0.000571106,0.000571106,0.000571106
88,5028.91,0.90145,0.4267,0.92555,0.87663,0.8729,0.89813,0.51731,1.43619,0.64325,1.15811,0.000507115,0.000507115,0.000507115
89,5084.6,0.89619,0.42568,0.92223,0.87141,0.87579,0.89782,0.51709,1.43602,0.64346,1.15847,0.000447606,0.000447606,0.000447606
90,5140.45,0.90089,0.42635,0.92524,0.86908,0.87783,0.89802,0.51699,1.4354,0.64385,1.1585,0.00039264,0.00039264,0.00039264
91,5197.11,0.85789,0.38344,0.91497,0.86969,0.87615,0.89798,0.51732,1.43552,0.6435,1.15857,0.00034227,0.00034227,0.00034227
92,5252.96,0.85032,0.37906,0.91441,0.8943,0.85389,0.89789,0.51684,1.4352,0.64314,1.15856,0.000296546,0.000296546,0.000296546
93,5308.56,0.84692,0.37679,0.91059,0.89464,0.85298,0.89794,0.51719,1.43527,0.64385,1.15907,0.000255513,0.000255513,0.000255513
94,5363.88,0.84444,0.37514,0.91099,0.8937,0.85331,0.89963,0.51779,1.43561,0.64462,1.15909,0.000219212,0.000219212,0.000219212
95,5419.59,0.84236,0.37234,0.91013,0.89847,0.85252,0.89992,0.51741,1.4352,0.64502,1.15892,0.000187678,0.000187678,0.000187678
96,5475.31,0.84135,0.37353,0.90803,0.89825,0.85191,0.89949,0.51802,1.43501,0.64507,1.1592,0.000160943,0.000160943,0.000160943
97,5530.75,0.84016,0.37217,0.90934,0.89704,0.85078,0.89992,0.51794,1.43536,0.64514,1.15943,0.000139032,0.000139032,0.000139032
98,5586.31,0.8378,0.36992,0.90851,0.89727,0.85235,0.89901,0.51818,1.43529,0.64514,1.15974,0.000121968,0.000121968,0.000121968
99,5642.06,0.83692,0.37157,0.9091,0.89911,0.85002,0.8988,0.51954,1.4348,0.64508,1.15981,0.000109768,0.000109768,0.000109768
100,5697.72,0.83803,0.36885,0.90625,0.89879,0.8504,0.89929,0.52006,1.43483,0.64576,1.15998,0.000102443,0.000102443,0.000102443
