epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,866.294,0.93238,0.48966,0.91694,0.94138,0.93107,0.95063,0.71315,0.90125,0.49668,0.9018,0.00952889,0.00952889,0.00952889
16,922.346,0.92281,0.48338,0.91391,0.93786,0.91947,0.94905,0.71185,0.90425,0.49475,0.89973,0.00946048,0.00946048,0.00946048
17,978.606,0.91111,0.47474,0.91169,0.9461,0.92629,0.95386,0.71616,0.89486,0.4927,0.89689,0.00938772,0.00938772,0.00938772
18,1034.8,0.91056,0.47376,0.91099,0.93914,0.92167,0.94904,0.71489,0.90091,0.48143,0.90031,0.00931067,0.00931067,0.00931067
19,1090.73,0.90028,0.46598,0.90805,0.93712,0.93025,0.95237,0.7209,0.89248,0.47587,0.89534,0.00922942,0.00922942,0.00922942
20,1146.44,0.90038,0.46487,0.91105,0.94471,0.93647,0.95311,0.72202,0.88233,0.47336,0.89416,0.00914405,0.00914405,0.00914405
21,1202.61,0.89103,0.45636,0.90741,0.93902,0.93155,0.95347,0.72817,0.87729,0.46188,0.89138,0.00905463,0.00905463,0.00905463
22,1258.42,0.88136,0.45396,0.90418,0.93373,0.93656,0.95545,0.73265,0.8674,0.45351,0.89203,0.00896127,0.00896127,0.00896127
23,1314.56,0.88114,0.4551,0.90406,0.93436,0.93576,0.9525,0.73051,0.87194,0.45175,0.88905,0.00886404,0.00886404,0.00886404
24,1370.84,0.87337,0.45006,0.90021,0.94464,0.92918,0.95512,0.73639,0.86242,0.46357,0.88627,0.00876305,0.00876305,0.00876305
25,1426.97,0.86473,0.44447,0.89947,0.93993,0.93662,0.95709,0.73198,0.85806,0.45146,0.886,0.00865839,0.00865839,0.00865839
26,1482.72,0.85703,0.43716,0.89788,0.93278,0.94323,0.95415,0.7341,0.86246,0.44458,0.88863,0.00855018,0.00855018,0.00855018
27,1538.7,0.85741,0.438,0.89726,0.94993,0.93463,0.95607,0.73949,0.86265,0.44323,0.88756,0.00843851,0.00843851,0.00843851
28,1594.69,0.84766,0.43202,0.89228,0.94218,0.93773,0.95666,0.7362,0.87227,0.44513,0.88816,0.00832349,0.00832349,0.00832349
29,1650.48,0.8413,0.42702,0.89319,0.94332,0.93754,0.9541,0.74119,0.84255,0.44354,0.88135,0.00820525,0.00820525,0.00820525
30,1706.52,0.83986,0.42423,0.89348,0.94404,0.93567,0.95752,0.74103,0.84389,0.44124,0.88307,0.00808389,0.00808389,0.00808389
31,1762.47,0.83889,0.42272,0.89197,0.94174,0.94292,0.9603,0.74126,0.8359,0.43528,0.88059,0.00795954,0.00795954,0.00795954
32,1818.33,0.83063,0.41981,0.8897,0.94981,0.92865,0.95991,0.74913,0.83922,0.43177,0.88042,0.00783231,0.00783231,0.00783231
33,1874.2,0.83034,0.42152,0.89167,0.94465,0.94184,0.96001,0.74996,0.83689,0.42592,0.88143,0.00770234,0.00770234,0.00770234
34,1930.1,0.82193,0.41645,0.88743,0.94341,0.93834,0.95922,0.74623,0.82838,0.42959,0.87819,0.00756976,0.00756976,0.00756976
35,1985.98,0.81575,0.41545,0.88699,0.94493,0.9388,0.95979,0.75396,0.82094,0.4254,0.87789,0.00743468,0.00743468,0.00743468
36,2041.79,0.81827,0.41513,0.88551,0.9391,0.94311,0.96161,0.75366,0.82072,0.42322,0.87717,0.00729725,0.00729725,0.00729725
37,2097.77,0.8117,0.41044,0.88541,0.94275,0.93609,0.95947,0.75331,0.82383,0.4247,0.87595,0.00715761,0.00715761,0.00715761
38,2153.89,0.81172,0.40944,0.88615,0.94523,0.94059,0.96187,0.75534,0.82019,0.42376,0.87675,0.00701588,0.00701588,0.00701588
39,2209.92,0.80053,0.40295,0.88213,0.94671,0.92761,0.9612,0.75565,0.83001,0.42605,0.87842,0.00687222,0.00687222,0.00687222
40,2265.92,0.80069,0.40424,0.88317,0.94049,0.93399,0.95989,0.75588,0.82449,0.41744,0.87679,0.00672675,0.00672675,0.00672675
41,2322,0.79987,0.40093,0.8817,0.94812,0.93724,0.96057,0.76065,0.81514,0.41596,0.87564,0.00657963,0.00657963,0.00657963
42,2378.16,0.79061,0.39842,0.87769,0.94469,0.94037,0.96059,0.75908,0.80521,0.414,0.87287,0.00643101,0.00643101,0.00643101
43,2434.32,0.78307,0.39309,0.87878,0.94524,0.93733,0.96074,0.75744,0.81572,0.40949,0.87703,0.00628101,0.00628101,0.00628101
44,2490.25,0.78594,0.39342,0.87871,0.94235,0.93856,0.9602,0.76023,0.82057,0.40854,0.87628,0.00612981,0.00612981,0.00612981
45,2546.37,0.78644,0.3937,0.87932,0.94109,0.94329,0.96011,0.76013,0.80887,0.41113,0.87617,0.00597754,0.00597754,0.00597754
46,2602.3,0.77811,0.39029,0.87636,0.94349,0.93341,0.9608,0.76195,0.80927,0.4018,0.87367,0.00582435,0.00582435,0.00582435
47,2658.29,0.77942,0.39023,0.87764,0.94228,0.94644,0.96477,0.76308,0.80741,0.39818,0.87231,0.0056704,0.0056704,0.0056704
48,2714.23,0.76925,0.38566,0.87596,0.94069,0.93616,0.96149,0.76068,0.80595,0.40799,0.87445,0.00551584,0.00551584,0.00551584
49,2770.25,0.76679,0.38355,0.87437,0.94666,0.94496,0.96429,0.76397,0.8007,0.39715,0.87277,0.00536081,0.00536081,0.00536081
50,2826.27,0.76146,0.37724,0.87278,0.94221,0.94448,0.96506,0.76369,0.80194,0.39992,0.87342,0.00520548,0.00520548,0.00520548
51,2882.01,0.76093,0.37894,0.87217,0.94371,0.94536,0.96259,0.76537,0.80253,0.39738,0.87171,0.00505,0.00505,0.00505
52,2937.78,0.75959,0.37962,0.8726,0.94187,0.94163,0.96091,0.7668,0.79561,0.39998,0.87067,0.00489452,0.00489452,0.00489452
53,2995.66,0.74949,0.37335,0.87067,0.94125,0.93756,0.95911,0.7671,0.79997,0.40222,0.87174,0.00473919,0.00473919,0.00473919
54,3053.36,0.74518,0.36994,0.86984,0.9456,0.94242,0.96081,0.76744,0.79195,0.40156,0.87128,0.00458416,0.00458416,0.00458416
55,3114.09,0.74867,0.37032,0.87169,0.94298,0.94303,0.96381,0.76621,0.79301,0.39137,0.87123,0.0044296,0.0044296,0.0044296
56,3172.95,0.74779,0.37286,0.87137,0.94568,0.93867,0.96193,0.76486,0.79786,0.39892,0.87235,0.00427565,0.00427565,0.00427565
57,3229,0.74051,0.3676,0.86921,0.94541,0.94047,0.96074,0.76858,0.7969,0.39644,0.87265,0.00412246,0.00412246,0.00412246
58,3286.54,0.73587,0.3639,0.86648,0.94242,0.94769,0.96439,0.77012,0.79672,0.39699,0.87074,0.00397019,0.00397019,0.00397019
59,3343.21,0.73889,0.36361,0.86697,0.94293,0.94413,0.96142,0.76878,0.79657,0.39578,0.87221,0.00381899,0.00381899,0.00381899
60,3399.54,0.72883,0.35994,0.86386,0.94161,0.94394,0.96338,0.77202,0.79884,0.39368,0.87286,0.00366899,0.00366899,0.00366899
61,3456.56,0.72453,0.3575,0.86603,0.95262,0.93455,0.963,0.77132,0.79613,0.38864,0.87226,0.00352037,0.00352037,0.00352037
62,3513.9,0.72543,0.35893,0.86648,0.9452,0.94087,0.96547,0.77235,0.79111,0.39018,0.87145,0.00337325,0.00337325,0.00337325
63,3570.42,0.72031,0.35664,0.86469,0.94772,0.94114,0.96459,0.77179,0.79275,0.39412,0.87278,0.00322778,0.00322778,0.00322778
64,3626.36,0.71589,0.35232,0.86433,0.94012,0.94292,0.96234,0.77196,0.7918,0.38911,0.87312,0.00308412,0.00308412,0.00308412
65,3682.26,0.715,0.35246,0.86291,0.94548,0.94399,0.96406,0.774,0.79188,0.3912,0.87227,0.00294239,0.00294239,0.00294239
66,3738.2,0.71285,0.34822,0.86107,0.94829,0.94011,0.96416,0.77352,0.79076,0.38926,0.87351,0.00280275,0.00280275,0.00280275
67,3794.44,0.71039,0.34765,0.86176,0.95253,0.93925,0.96492,0.7735,0.78928,0.38721,0.87219,0.00266532,0.00266532,0.00266532
68,3850.19,0.70897,0.34994,0.86041,0.94738,0.94702,0.96499,0.775,0.7877,0.38573,0.87132,0.00253024,0.00253024,0.00253024
69,3906.23,0.69993,0.34687,0.85959,0.94853,0.94648,0.96469,0.77553,0.78884,0.38864,0.87159,0.00239766,0.00239766,0.00239766
70,3962.12,0.70297,0.34615,0.85845,0.94442,0.94757,0.96535,0.77591,0.78738,0.38765,0.87209,0.00226769,0.00226769,0.00226769
71,4017.95,0.69463,0.34072,0.85881,0.94358,0.94717,0.96468,0.77636,0.78751,0.39013,0.87149,0.00214046,0.00214046,0.00214046
72,4073.91,0.69146,0.34051,0.85788,0.94335,0.94462,0.96416,0.77624,0.78691,0.38908,0.87203,0.00201611,0.00201611,0.00201611
73,4129.85,0.69018,0.33863,0.85555,0.95142,0.93808,0.96441,0.77633,0.78537,0.388,0.87211,0.00189475,0.00189475,0.00189475
74,4185.73,0.68711,0.33803,0.85601,0.95541,0.93785,0.96544,0.77685,0.78445,0.38705,0.87184,0.00177651,0.00177651,0.00177651
75,4241.56,0.68554,0.33632,0.85464,0.95136,0.93687,0.9642,0.77696,0.78393,0.38737,0.87092,0.00166149,0.00166149,0.00166149
76,4297.49,0.67819,0.3326,0.85313,0.94759,0.93999,0.96414,0.7776,0.78266,0.38715,0.87015,0.00154982,0.00154982,0.00154982
77,4353.23,0.68081,0.33196,0.85562,0.94816,0.94125,0.9646,0.77712,0.78241,0.38744,0.86983,0.00144161,0.00144161,0.00144161
78,4409,0.67911,0.33161,0.85405,0.95106,0.93913,0.96528,0.77727,0.78138,0.38783,0.86995,0.00133695,0.00133695,0.00133695
79,4465.07,0.67569,0.33007,0.85352,0.94929,0.94158,0.96604,0.77829,0.78098,0.38897,0.87083,0.00123596,0.00123596,0.00123596
80,4525.97,0.67062,0.32558,0.85132,0.95037,0.94213,0.96584,0.77785,0.78001,0.3849,0.87093,0.00113873,0.00113873,0.00113873
81,4581.82,0.66634,0.32404,0.85216,0.94691,0.94137,0.96578,0.77747,0.78103,0.38181,0.8718,0.00104537,0.00104537,0.00104537
82,4637.72,0.66732,0.32666,0.85201,0.94712,0.94355,0.96635,0.77882,0.78334,0.38438,0.87182,0.000955951,0.000955951,0.000955951
83,4693.63,0.66605,0.32347,0.85092,0.94658,0.94242,0.96638,0.77924,0.78272,0.38627,0.87165,0.000870577,0.000870577,0.000870577
84,4749.64,0.66663,0.32315,0.85345,0.94767,0.94244,0.96634,0.778,0.78224,0.38818,0.87156,0.000789327,0.000789327,0.000789327
85,4805.73,0.66275,0.32278,0.85091,0.94787,0.94321,0.96636,0.77856,0.78118,0.38847,0.87135,0.000712282,0.000712282,0.000712282
86,4861.72,0.65473,0.31847,0.84829,0.9476,0.94239,0.96674,0.77969,0.78213,0.38835,0.87145,0.000639518,0.000639518,0.000639518
87,4917.45,0.66272,0.32018,0.84973,0.93847,0.94968,0.96562,0.77905,0.78175,0.38726,0.87109,0.000571106,0.000571106,0.000571106
88,4973.78,0.65855,0.31877,0.8499,0.94971,0.93662,0.96563,0.77959,0.78005,0.38806,0.87079,0.000507115,0.000507115,0.000507115
89,5030.01,0.65438,0.31817,0.84826,0.94982,0.9375,0.96551,0.77933,0.77879,0.38941,0.87101,0.000447606,0.000447606,0.000447606
90,5085.81,0.65038,0.31562,0.84762,0.94918,0.93876,0.96522,0.77871,0.77952,0.38931,0.87134,0.00039264,0.00039264,0.00039264
91,5141.66,0.65112,0.30653,0.83798,0.94836,0.93768,0.96393,0.77739,0.78224,0.39117,0.87209,0.00034227,0.00034227,0.00034227
92,5196.79,0.64406,0.30381,0.83638,0.94725,0.93943,0.96507,0.77782,0.78294,0.39169,0.87226,0.000296546,0.000296546,0.000296546
93,5251.73,0.63881,0.30026,0.83437,0.94745,0.93703,0.96413,0.77798,0.78226,0.39206,0.87253,0.000255513,0.000255513,0.000255513
94,5306.97,0.63944,0.30169,0.83687,0.94526,0.93992,0.96524,0.77836,0.78167,0.39224,0.87244,0.000219212,0.000219212,0.000219212
95,5362.06,0.63489,0.29945,0.83427,0.94157,0.94442,0.96507,0.77731,0.78155,0.39241,0.87241,0.000187678,0.000187678,0.000187678
96,5417.3,0.6342,0.29775,0.83403,0.93976,0.94527,0.96468,0.77808,0.78063,0.39277,0.87235,0.000160943,0.000160943,0.000160943
97,5472.54,0.63574,0.29892,0.83521,0.94028,0.94573,0.96493,0.77922,0.78036,0.39148,0.87214,0.000139032,0.000139032,0.000139032
98,5527.93,0.63453,0.30216,0.83354,0.94136,0.94654,0.96602,0.77971,0.78024,0.39236,0.87209,0.000121968,0.000121968,0.000121968
99,5583.13,0.62971,0.29589,0.8346,0.94031,0.94529,0.96524,0.77921,0.77995,0.39237,0.8719,0.000109768,0.000109768,0.000109768
100,5638.46,0.62961,0.2958,0.83282,0.94166,0.94553,0.96598,0.77947,0.77977,0.39218,0.87189,0.000102443,0.000102443,0.000102443
