epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,9862.11,0.98794,0.49017,1.23493,0.89683,0.86459,0.91103,0.5193,1.47041,0.63266,1.73782,0.00389445,0.00389445,0.00389445
117,9943.69,0.98711,0.49003,1.23732,0.89418,0.86533,0.91088,0.52014,1.47016,0.63241,1.73734,0.00381899,0.00381899,0.00381899
118,10025,0.98627,0.48325,1.22978,0.89657,0.86267,0.90927,0.51993,1.4692,0.63161,1.73693,0.00374383,0.00374383,0.00374383
119,10106.6,0.97927,0.48372,1.22645,0.8976,0.86254,0.90957,0.52089,1.46928,0.63162,1.73637,0.00366899,0.00366899,0.00366899
120,10188.1,0.98079,0.48119,1.22915,0.89642,0.86319,0.9096,0.52109,1.46929,0.63173,1.73622,0.0035945,0.0035945,0.0035945
121,10269.6,0.97272,0.47636,1.22211,0.89562,0.86292,0.90947,0.52136,1.46896,0.63144,1.73575,0.00352037,0.00352037,0.00352037
122,10351.1,0.97162,0.47804,1.23091,0.8952,0.8633,0.90957,0.52075,1.46846,0.63157,1.73542,0.00344661,0.00344661,0.00344661
123,10432.7,0.97048,0.47164,1.21895,0.89718,0.863,0.90989,0.52083,1.4683,0.63139,1.73564,0.00337325,0.00337325,0.00337325
124,10514.3,0.96474,0.47549,1.2107,0.89203,0.86766,0.90996,0.52116,1.46799,0.63167,1.73549,0.0033003,0.0033003,0.0033003
125,10595.7,0.96193,0.46932,1.21323,0.89163,0.86809,0.90983,0.52071,1.46739,0.6316,1.73519,0.00322778,0.00322778,0.00322778
126,10677.3,0.96632,0.47829,1.21335,0.8906,0.86703,0.90972,0.52161,1.4675,0.6322,1.73503,0.00315572,0.00315572,0.00315572
127,10758.8,0.96012,0.46915,1.20857,0.89776,0.86226,0.90999,0.52055,1.46738,0.63173,1.73475,0.00308412,0.00308412,0.00308412
128,10840.3,0.95735,0.47066,1.20586,0.89979,0.86333,0.91286,0.52198,1.46721,0.63118,1.73413,0.003013,0.003013,0.003013
129,10921.8,0.95565,0.47107,1.20397,0.90017,0.8634,0.91298,0.52277,1.4673,0.6312,1.73413,0.00294239,0.00294239,0.00294239
130,11003.4,0.9597,0.46277,1.21016,0.90391,0.86067,0.91326,0.52292,1.46725,0.63024,1.73386,0.0028723,0.0028723,0.0028723
