epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,4694.63,2.33519,1.08506,2.13484,0.87614,0.82347,0.89982,0.50383,2.98882,1.19065,2.58868,0.00783231,0.00783231,0.00783231
64,4768.88,2.34293,1.0773,2.13068,0.86511,0.83729,0.89924,0.50651,2.97384,1.19138,2.58,0.00776766,0.00776766,0.00776766
65,4843.18,2.3436,1.08142,2.14056,0.87899,0.82648,0.88931,0.50121,2.96908,1.1956,2.57392,0.00770234,0.00770234,0.00770234
66,4917.86,2.32504,1.07854,2.12932,0.87597,0.82525,0.8947,0.50207,2.96817,1.20002,2.57376,0.00763637,0.00763637,0.00763637
67,4992.22,2.33031,1.0745,2.13028,0.89546,0.81316,0.89701,0.50583,2.96126,1.19896,2.57221,0.00756976,0.00756976,0.00756976
68,5066.46,2.31473,1.07461,2.11876,0.87283,0.83453,0.89499,0.50637,2.96053,1.20468,2.57188,0.00750252,0.00750252,0.00750252
69,5141.15,2.31775,1.07005,2.12218,0.85231,0.84515,0.89428,0.50506,2.95928,1.19924,2.57499,0.00743468,0.00743468,0.00743468
70,5215.38,2.30114,1.05897,2.10889,0.88676,0.81663,0.89017,0.50613,2.95819,1.19742,2.56951,0.00736625,0.00736625,0.00736625
71,5289.5,2.29665,1.05549,2.11698,0.899,0.82364,0.89441,0.50809,2.95555,1.19287,2.57498,0.00729725,0.00729725,0.00729725
72,5363.82,2.30234,1.05588,2.1109,0.89172,0.83309,0.89687,0.50634,2.9535,1.1908,2.57254,0.0072277,0.0072277,0.0072277
73,5438.26,2.29204,1.05153,2.09563,0.8822,0.83172,0.89165,0.50512,2.95468,1.19381,2.56601,0.00715761,0.00715761,0.00715761
74,5512.46,2.27926,1.05252,2.09924,0.88084,0.83049,0.89436,0.50607,2.95971,1.19588,2.56909,0.007087,0.007087,0.007087
75,5586.88,2.28183,1.03501,2.10322,0.87758,0.8153,0.8873,0.50491,2.9604,1.19311,2.57071,0.00701588,0.00701588,0.00701588
76,5661.49,2.26921,1.0203,2.08892,0.84836,0.83592,0.88248,0.50368,2.95934,1.19175,2.57165,0.00694428,0.00694428,0.00694428
77,5735.55,2.26442,1.03328,2.09739,0.85953,0.82504,0.88727,0.50485,2.96242,1.1914,2.58108,0.00687222,0.00687222,0.00687222
78,5809.95,2.27795,1.0395,2.10707,0.84415,0.84503,0.88784,0.50315,2.95794,1.19579,2.58212,0.0067997,0.0067997,0.0067997
79,5884.38,2.25378,1.03398,2.09912,0.84974,0.84408,0.88828,0.50499,2.96576,1.18989,2.58204,0.00672675,0.00672675,0.00672675
80,5959.26,2.26973,1.04049,2.09566,0.8504,0.83938,0.88175,0.50327,2.96706,1.19598,2.57891,0.00665339,0.00665339,0.00665339
81,6033.61,2.24593,1.03054,2.08321,0.86499,0.83101,0.88196,0.50278,2.96312,1.20242,2.57144,0.00657963,0.00657963,0.00657963
82,6108.19,2.24184,1.0105,2.08552,0.88329,0.82056,0.88261,0.50366,2.96393,1.20243,2.57591,0.0065055,0.0065055,0.0065055
83,6182.25,2.23596,1.01691,2.07343,0.88257,0.81393,0.87952,0.50358,2.963,1.20305,2.57294,0.00643101,0.00643101,0.00643101
84,6256.66,2.22216,1.01416,2.05648,0.89168,0.81236,0.88074,0.50656,2.95967,1.2051,2.56726,0.00635617,0.00635617,0.00635617
85,6331.27,2.22124,1.00374,2.06632,0.85755,0.84239,0.8797,0.50667,2.96084,1.20651,2.56633,0.00628101,0.00628101,0.00628101
86,6405.43,2.20806,0.99572,2.06468,0.87304,0.83252,0.88037,0.50601,2.95813,1.20836,2.564,0.00620555,0.00620555,0.00620555
87,6479.82,2.20648,1.00351,2.06741,0.89261,0.82322,0.88153,0.50854,2.95401,1.2044,2.56075,0.00612981,0.00612981,0.00612981
88,6553.86,2.20969,0.99181,2.07065,0.86758,0.84463,0.88131,0.50941,2.95341,1.20382,2.56126,0.0060538,0.0060538,0.0060538
89,6628,2.20158,0.98249,2.05235,0.86341,0.84617,0.88163,0.51041,2.94844,1.20299,2.5597,0.00597754,0.00597754,0.00597754
90,6702.19,2.20095,0.9878,2.0597,0.88713,0.82866,0.88378,0.51198,2.94744,1.19939,2.55831,0.00590105,0.00590105,0.00590105
91,6776.64,2.19748,0.98473,2.05459,0.89136,0.83266,0.88751,0.51403,2.94335,1.19589,2.55379,0.00582435,0.00582435,0.00582435
92,6850.91,2.17347,0.96904,2.04105,0.88605,0.83803,0.8858,0.51486,2.9414,1.19367,2.55284,0.00574746,0.00574746,0.00574746
93,6925.26,2.16571,0.97604,2.04856,0.88999,0.83434,0.88643,0.51496,2.93911,1.19442,2.55255,0.0056704,0.0056704,0.0056704
94,6999.66,2.17745,0.98026,2.0429,0.89099,0.83876,0.88689,0.51603,2.93902,1.19303,2.55243,0.00559318,0.00559318,0.00559318
95,7074.25,2.17026,0.96308,2.04086,0.8924,0.83613,0.88694,0.51628,2.93927,1.19472,2.55072,0.00551584,0.00551584,0.00551584
96,7148.8,2.1519,0.96341,2.02974,0.89448,0.83363,0.88676,0.51669,2.93888,1.19757,2.54958,0.00543837,0.00543837,0.00543837
97,7223.29,2.15431,0.96166,2.0342,0.8919,0.84099,0.88759,0.51808,2.93871,1.19534,2.5488,0.00536081,0.00536081,0.00536081
98,7297.58,2.14812,0.95312,2.04403,0.89513,0.83551,0.88824,0.51907,2.93877,1.19411,2.54934,0.00528318,0.00528318,0.00528318
99,7372.11,2.14075,0.95576,2.0307,0.90054,0.83259,0.88899,0.51898,2.93619,1.19254,2.54797,0.00520548,0.00520548,0.00520548
100,7446.39,2.13611,0.95023,2.03013,0.89727,0.83449,0.88879,0.51846,2.93818,1.19277,2.54351,0.00512775,0.00512775,0.00512775
101,7521.16,2.12838,0.94681,2.02631,0.88785,0.83611,0.88843,0.51915,2.93776,1.19254,2.54326,0.00505,0.00505,0.00505
102,7595.84,2.13197,0.94673,2.03074,0.87397,0.8459,0.88864,0.51835,2.93853,1.18887,2.54388,0.00497225,0.00497225,0.00497225
103,7670.06,2.12048,0.94135,2.01246,0.87416,0.84699,0.88932,0.51836,2.93697,1.18962,2.54325,0.00489452,0.00489452,0.00489452
104,7744.68,2.12198,0.93612,2.0184,0.8677,0.85033,0.8893,0.51736,2.9369,1.19047,2.54448,0.00481682,0.00481682,0.00481682
105,7819.47,2.09286,0.93476,2.02356,0.87424,0.84518,0.88897,0.51832,2.93729,1.19161,2.54424,0.00473919,0.00473919,0.00473919
106,7894.12,2.10891,0.93508,2.01262,0.87689,0.8403,0.88888,0.51724,2.93774,1.19347,2.54376,0.00466163,0.00466163,0.00466163
107,7968.75,2.08395,0.92918,2.00234,0.87794,0.84289,0.88924,0.51666,2.93721,1.19387,2.54276,0.00458416,0.00458416,0.00458416
108,8043.24,2.08684,0.92253,1.99847,0.87744,0.84163,0.88869,0.51586,2.93926,1.19576,2.54389,0.00450682,0.00450682,0.00450682
109,8117.59,2.08962,0.91901,1.9976,0.8795,0.83644,0.88847,0.51712,2.93834,1.19792,2.54245,0.0044296,0.0044296,0.0044296
110,8192.47,2.07366,0.91815,1.99769,0.90174,0.82171,0.88813,0.51622,2.93986,1.19722,2.54164,0.00435254,0.00435254,0.00435254
111,8267.19,2.07613,0.91922,1.99688,0.88682,0.82852,0.88772,0.51648,2.93924,1.1984,2.5409,0.00427565,0.00427565,0.00427565
112,8341.56,2.06012,0.91222,1.9846,0.88928,0.83053,0.88748,0.51634,2.9385,1.19833,2.53748,0.00419895,0.00419895,0.00419895
113,8416.4,2.05676,0.89507,1.98927,0.88839,0.83198,0.88724,0.51576,2.93821,1.19942,2.53608,0.00412246,0.00412246,0.00412246
114,8491,2.05705,0.90254,1.99467,0.89003,0.83154,0.8875,0.516,2.93671,1.19903,2.53604,0.0040462,0.0040462,0.0040462
115,8565.37,2.04955,0.9033,2.00006,0.8929,0.82952,0.88755,0.51551,2.93577,1.19942,2.53561,0.00397019,0.00397019,0.00397019
116,8639.89,2.0335,0.89702,1.98541,0.88374,0.83623,0.88663,0.51516,2.93581,1.19842,2.53557,0.00389445,0.00389445,0.00389445
117,8714.46,2.03795,0.89225,1.98619,0.88221,0.84006,0.88646,0.5147,2.93613,1.19696,2.53533,0.00381899,0.00381899,0.00381899
118,8788.55,2.0345,0.88818,1.98192,0.87716,0.84031,0.88585,0.51456,2.93646,1.19891,2.53534,0.00374383,0.00374383,0.00374383
119,8863.22,2.01411,0.88376,1.97798,0.86939,0.84916,0.88561,0.51468,2.93547,1.1978,2.53525,0.00366899,0.00366899,0.00366899
120,8937.95,2.02895,0.8777,1.97886,0.8715,0.85258,0.88593,0.51493,2.93622,1.19667,2.53551,0.0035945,0.0035945,0.0035945
121,9012.38,2.02292,0.8792,1.9818,0.87611,0.84954,0.88614,0.51506,2.93568,1.19586,2.53568,0.00352037,0.00352037,0.00352037
122,9087.06,1.99764,0.87146,1.97875,0.87676,0.84617,0.88638,0.51563,2.93366,1.1955,2.535,0.00344661,0.00344661,0.00344661
123,9161.5,2.00742,0.86356,1.96755,0.87669,0.84735,0.8871,0.51648,2.93344,1.19415,2.53532,0.00337325,0.00337325,0.00337325
124,9235.98,1.99309,0.87264,1.95809,0.87805,0.84813,0.88791,0.5178,2.93469,1.19232,2.53575,0.0033003,0.0033003,0.0033003
125,9310.5,1.98707,0.87191,1.95555,0.87518,0.84998,0.88813,0.51823,2.93399,1.19322,2.53562,0.00322778,0.00322778,0.00322778
126,9384.92,1.99114,0.87877,1.96182,0.88935,0.83891,0.88798,0.51823,2.9347,1.19305,2.53394,0.00315572,0.00315572,0.00315572
127,9459.31,1.98656,0.86806,1.95641,0.89015,0.83843,0.88794,0.51856,2.93377,1.19367,2.53378,0.00308412,0.00308412,0.00308412
128,9533.99,1.98562,0.86709,1.9531,0.87775,0.85248,0.88857,0.51817,2.93262,1.19279,2.53273,0.003013,0.003013,0.003013
129,9608.32,1.97114,0.86569,1.94381,0.87537,0.85737,0.88814,0.51928,2.93216,1.19273,2.53243,0.00294239,0.00294239,0.00294239
130,9682.59,1.96832,0.84942,1.94743,0.87548,0.85499,0.887,0.51798,2.9333,1.1942,2.5323,0.0028723,0.0028723,0.0028723
131,9757.09,1.95006,0.84932,1.94764,0.88592,0.84933,0.8873,0.51863,2.93344,1.1928,2.53222,0.00280275,0.00280275,0.00280275
132,9831.76,1.96123,0.84912,1.93865,0.88283,0.85205,0.88765,0.51944,2.93396,1.19213,2.53,0.00273375,0.00273375,0.00273375
133,9906.09,1.9425,0.83944,1.93748,0.88704,0.85205,0.89081,0.52028,2.93281,1.1911,2.53129,0.00266532,0.00266532,0.00266532
134,9980.84,1.93293,0.83641,1.93184,0.88823,0.85033,0.89138,0.52187,2.93223,1.18983,2.52702,0.00259748,0.00259748,0.00259748
135,10055.5,1.94228,0.84091,1.93258,0.88538,0.84683,0.88904,0.52233,2.93112,1.19054,2.52916,0.00253024,0.00253024,0.00253024
136,10132.3,1.93846,0.83141,1.93291,0.88794,0.84838,0.88971,0.52288,2.93045,1.18988,2.52842,0.00246363,0.00246363,0.00246363
137,10207,1.92421,0.8237,1.93194,0.88783,0.85109,0.89014,0.52278,2.93002,1.18834,2.52791,0.00239766,0.00239766,0.00239766
138,10281.1,1.90639,0.8212,1.93014,0.88713,0.84868,0.8899,0.52251,2.93018,1.18752,2.52796,0.00233234,0.00233234,0.00233234
139,10355.3,1.91318,0.82011,1.93153,0.89089,0.85093,0.8928,0.52359,2.92875,1.18808,2.52769,0.00226769,0.00226769,0.00226769
140,10429.7,1.90535,0.81068,1.9357,0.8867,0.85143,0.89327,0.52295,2.92842,1.18837,2.52728,0.00220372,0.00220372,0.00220372
141,10504.3,1.90146,0.81501,1.92386,0.88136,0.85602,0.89337,0.52418,2.92714,1.1879,2.52657,0.00214046,0.00214046,0.00214046
142,10578.3,1.90615,0.8252,1.9283,0.88727,0.84795,0.89266,0.52359,2.92659,1.18873,2.52634,0.00207792,0.00207792,0.00207792
143,10652.9,1.89702,0.81951,1.92372,0.88767,0.84573,0.89314,0.5245,2.92681,1.18909,2.52547,0.00201611,0.00201611,0.00201611
144,10727.6,1.87421,0.7998,1.91227,0.88337,0.85154,0.89322,0.5241,2.92669,1.19015,2.52441,0.00195505,0.00195505,0.00195505
145,10801.6,1.88185,0.80006,1.91754,0.87282,0.86001,0.89313,0.5238,2.92653,1.18929,2.52344,0.00189475,0.00189475,0.00189475
146,10876.2,1.88324,0.80777,1.90881,0.88357,0.84991,0.89324,0.52424,2.92623,1.19046,2.5232,0.00183523,0.00183523,0.00183523
147,10950.4,1.86794,0.80405,1.9158,0.87821,0.85461,0.89314,0.52409,2.92522,1.19063,2.52315,0.00177651,0.00177651,0.00177651
148,11024.5,1.861,0.79226,1.91128,0.8646,0.86095,0.8911,0.52421,2.92649,1.18987,2.52393,0.00171859,0.00171859,0.00171859
149,11099.2,1.86289,0.79117,1.90869,0.86975,0.86071,0.89173,0.52443,2.9263,1.18997,2.52396,0.00166149,0.00166149,0.00166149
150,11173.7,1.85769,0.78274,1.91026,0.87016,0.85851,0.89186,0.5257,2.92548,1.19013,2.52379,0.00160523,0.00160523,0.00160523
151,11247.8,1.84715,0.78754,1.90085,0.87067,0.85887,0.89185,0.52524,2.92705,1.18913,2.52359,0.00154982,0.00154982,0.00154982
152,11321.9,1.84342,0.79196,1.90102,0.88397,0.84771,0.89171,0.52687,2.92718,1.1872,2.52182,0.00149527,0.00149527,0.00149527
153,11396.1,1.83295,0.76948,1.89779,0.86976,0.85721,0.89168,0.52693,2.92585,1.18922,2.52358,0.00144161,0.00144161,0.00144161
154,11470.3,1.84367,0.77439,1.90074,0.871,0.85583,0.89202,0.5273,2.92573,1.1888,2.52105,0.00138883,0.00138883,0.00138883
155,11544.7,1.83185,0.77496,1.89695,0.86477,0.86472,0.89159,0.52747,2.92471,1.18987,2.5207,0.00133695,0.00133695,0.00133695
156,11618.9,1.82398,0.7859,1.89009,0.86734,0.86257,0.89317,0.52683,2.92501,1.18926,2.52092,0.00128599,0.00128599,0.00128599
157,11692.9,1.81941,0.77192,1.89132,0.8659,0.86059,0.89139,0.5269,2.92495,1.18994,2.52084,0.00123596,0.00123596,0.00123596
158,11767.1,1.81513,0.76751,1.89419,0.86496,0.86428,0.89155,0.52691,2.92462,1.19108,2.52054,0.00118687,0.00118687,0.00118687
159,11841.1,1.81638,0.76158,1.89362,0.86704,0.85804,0.89114,0.52649,2.92492,1.19193,2.52039,0.00113873,0.00113873,0.00113873
160,11915.2,1.8157,0.77495,1.88808,0.85949,0.86627,0.89101,0.52634,2.92467,1.19199,2.52065,0.00109156,0.00109156,0.00109156
161,11989.2,1.78934,0.75491,1.8851,0.86004,0.86786,0.89139,0.52666,2.92452,1.19303,2.52093,0.00104537,0.00104537,0.00104537
162,12063.1,1.80613,0.76589,1.88767,0.86114,0.8655,0.89127,0.52694,2.92469,1.19392,2.521,0.00100016,0.00100016,0.00100016
163,12137.3,1.78442,0.76033,1.88772,0.86805,0.85756,0.89124,0.5263,2.92463,1.19436,2.5202,0.000955951,0.000955951,0.000955951
164,12211.6,1.79073,0.75395,1.88067,0.86936,0.85875,0.89128,0.52752,2.92414,1.19588,2.52025,0.000912754,0.000912754,0.000912754
165,12285.9,1.77763,0.74789,1.87979,0.86976,0.85694,0.89123,0.52735,2.92342,1.19735,2.52037,0.000870577,0.000870577,0.000870577
166,12360.1,1.7738,0.74928,1.87979,0.87247,0.85636,0.89058,0.52755,2.92353,1.19717,2.5189,0.000829431,0.000829431,0.000829431
167,12434.6,1.76828,0.74858,1.87671,0.86931,0.85905,0.89071,0.52762,2.92445,1.1978,2.5192,0.000789327,0.000789327,0.000789327
168,12508.7,1.77693,0.75235,1.87431,0.86331,0.86393,0.8907,0.52865,2.92322,1.1985,2.51952,0.000750274,0.000750274,0.000750274
169,12583,1.76714,0.74797,1.8745,0.86513,0.86281,0.89079,0.52874,2.92308,1.19825,2.51942,0.000712282,0.000712282,0.000712282
170,12657.3,1.76711,0.75129,1.87131,0.86498,0.8625,0.89079,0.529,2.92332,1.1992,2.51963,0.00067536,0.00067536,0.00067536
171,12731,1.76113,0.74275,1.86748,0.86946,0.86396,0.89406,0.53,2.92381,1.20004,2.51967,0.000639518,0.000639518,0.000639518
172,12805.1,1.75469,0.7472,1.86994,0.86864,0.86332,0.89374,0.53044,2.92336,1.20106,2.51956,0.000604763,0.000604763,0.000604763
173,12879.2,1.75902,0.74359,1.86833,0.86739,0.86313,0.89406,0.53028,2.92338,1.20196,2.51943,0.000571106,0.000571106,0.000571106
174,12953.1,1.76111,0.74175,1.86871,0.86815,0.86462,0.89461,0.53029,2.92318,1.20369,2.51932,0.000538554,0.000538554,0.000538554
175,13027.4,1.74699,0.73389,1.8699,0.86736,0.8661,0.89461,0.53079,2.92299,1.20414,2.51839,0.000507115,0.000507115,0.000507115
176,13101.4,1.74595,0.73506,1.86133,0.86565,0.86681,0.89418,0.53016,2.9225,1.20653,2.51832,0.000476796,0.000476796,0.000476796
177,13175.1,1.75107,0.74007,1.86017,0.86732,0.86677,0.89456,0.53009,2.92253,1.20676,2.51836,0.000447606,0.000447606,0.000447606
178,13249.3,1.72878,0.72734,1.85645,0.86666,0.86689,0.89405,0.52988,2.92097,1.2095,2.51795,0.000419552,0.000419552,0.000419552
179,13323.6,1.73689,0.73898,1.86262,0.86713,0.86473,0.89396,0.52983,2.92072,1.21257,2.51749,0.00039264,0.00039264,0.00039264
180,13397.5,1.73872,0.72645,1.85494,0.86689,0.86572,0.89407,0.52988,2.91987,1.21384,2.51743,0.000366877,0.000366877,0.000366877
181,13471.7,1.73533,0.73734,1.8608,0.86686,0.86607,0.89395,0.52879,2.92065,1.21553,2.51737,0.00034227,0.00034227,0.00034227
182,13546.1,1.73629,0.7218,1.85826,0.86834,0.86389,0.89397,0.529,2.92005,1.21647,2.51685,0.000318825,0.000318825,0.000318825
183,13620.1,1.72892,0.72816,1.86124,0.87286,0.86173,0.89385,0.52827,2.91969,1.21844,2.51669,0.000296546,0.000296546,0.000296546
184,13694.4,1.72586,0.72901,1.85776,0.874,0.86353,0.89342,0.52874,2.91925,1.22086,2.51681,0.000275441,0.000275441,0.000275441
